timestamp,iface,carrier,speed_mbps,temp_c,frame_err_ppm,length_err_ppm,rx_err_ppm,speed_change_count_10m,speed_is_downgraded,has_phy_stats,phy_receive_errors_rate,phy_idle_errors_rate,phy_serdes_ber_errors_rate,phy_false_carrier_sense_errors_rate,phy_local_rcvr_nok_rate,phy_remote_rcv_nok_rate,phy_receive_errors_copper,phy_idle_errors,link_flap,time_since_last_link_down,fcs_rate,fcs_per_million_pkts,rx_error_rate,tx_error_rate,bad_octets_rate,fragment_rate,jabber_rate,oversize_rate,undersize_rate,port_discards_rate,host_rx_drop_rate,host_tx_drop_rate,tx_dropped_rate,host_rx_crc_rate,rx_bps,tx_bps,pps,utilization,mean_fcs_per_million,max_fcs_per_million,mean_phy_rxerr,max_phy_rxerr,mean_discards,max_discards,flaps_10m_mean,flaps_1h_mean,mean_utilization,mean_temp,temp_delta_10m,temp_slope_10m,Label
1777218811.061447,eth0,1,100,34.2,,,,0,0,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,,34.2,0.0,0.0,
1777218871.0803254,eth0,1,100,31.45,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,1,,0.016661424299482974,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.18822460968875,0.16661424299482974,4.611882246096887e-06,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1,1,4.611882246096887e-06,32.825,-2.7500000000000036,-0.004583333333333339,crc error
1777218931.0881822,eth0,1,100,32.55,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,1,,0.016664484495234267,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.2729308280845,0.16664484495234266,4.612729308280845e-06,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1,1,4.6123057771888654e-06,32.733333333333334,-1.6500000000000057,-0.0027500000000000094,crc error
1777218991.0960383,eth0,1,100,32.55,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,1,,0.016664484693864397,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,415.1456426935498,0.14998036224477956,4.151456426935498e-06,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1,1,4.45868932710441e-06,32.6875,-1.6500000000000057,-0.0027500000000000094,crc error
1777219051.1038277,eth0,1,100,32.0,0.0,0.0,0.0,0,0,1,0.0,,0.0,0.0,0.0,0.0,,,1,,0.01666450323269719,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.27344948105815,0.16664503232697186,4.612734494810582e-06,1000000.0,1000000.0,0.0,0.0,0.0,0.0,1,1,4.497200619030953e-06,32.55,-2.200000000000003,-0.0036666666666666714,crc error
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
