timestamp,iface,carrier,speed_mbps,temp_c,phy_receive_errors_rate,phy_idle_errors_rate,link_flap,time_since_last_link_down,fcs_rate,fcs_per_million_pkts,rx_error_rate,bad_octets_rate,fragment_rate,jabber_rate,oversize_rate,undersize_rate,port_discards_rate,host_rx_drop_rate,host_tx_drop_rate,tx_dropped_rate,host_rx_crc_rate,rx_bps,tx_bps,pps,utilization,mean_fcs_per_million,max_fcs_per_million,mean_phy_rxerr,max_phy_rxerr,mean_discards,max_discards,flaps_10m,flaps_1h,mean_utilization,mean_temp,temp_delta_10m,temp_slope_10m
1772385596.431351,wlan0,1,0,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13285717750235168,0.0,0.0,0.0,3219.926553946995,5492.980003834729,2.8730364634883547,,0.0,0.0,0.0,0.0,0.0,0.0,0,0,,51.15,1.0,0.0016666666666666668
1772385650.9564245,eth0,1,100,51.85,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,51.85,0.0,0.0
1772385711.120169,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,51.85,0.0,0.0
1772385771.1520412,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,51.85,0.0,0.0
1772385831.3377886,eth0,1,100,52.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.1,1.0,0.0016666666666666668
1772385891.5513113,eth0,1,100,52.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.25,1.0,0.0016666666666666668
1772385951.6655579,eth0,1,100,52.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.35,1.0,0.0016666666666666668
1772386011.7714276,eth0,1,100,52.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.42142857142857,1.0,0.0016666666666666668
1772386071.9922302,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.35,0.0,0.0
1772386132.195292,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.294444444444444,0.0,0.0
1772386192.4058747,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.25,0.0,0.0
1772386252.4274917,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.25,0.0,0.0
1772386312.528883,eth0,1,100,51.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.25,0.0,0.0
1772386372.7359998,eth0,1,100,52.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.35,0.0,0.0
1772386432.9464107,eth0,1,100,52.85,0.0,0.0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,52.35,0.0,0.0
1772386450.8547812,eth0,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,52.85,0.0,0.0
1772386510.9762964,eth0,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,52.85,0.0,0.0
1772386571.130278,eth0,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,52.85,0.0,0.0
1772386631.1599243,eth0,1,100,53.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,53.1,1.0,0.0016666666666666668
1772386691.302003,eth0,1,100,53.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,53.25,1.0,0.0016666666666666668
1772386751.5153055,eth0,1,100,53.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,53.35,1.0,0.0016666666666666668
1772386811.7279112,eth0,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,53.27857142857143,0.0,0.0
1772386871.8383186,eth0,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,53.225,0.0,0.0
1772386932.0468354,eth0,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,53.18333333333334,0.0,0.0
1772386992.8055797,enp0s31f6,1,100,52.85,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,0,,52.85,0.0,0.0
1772387052.9865048,enp0s31f6,1,100,52.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,17.54708817958625,0.03323312155224669,1.754708817958625e-07,0.0,0.0,,,,,0,0,1.754708817958625e-07,52.85,0.0,0.0
1772387113.1986065,enp0s31f6,1,100,52.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,116.38856313567085,125.15756446781043,0.14947161361601566,2.4154612760348128e-06,0.0,0.0,,,,,0,0,1.2954660789153376e-06,52.85,0.0,0.0
1772387173.4425983,enp0s31f6,1,100,52.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,8.636440526102251e-07,52.85,0.0,0.0
1772387233.6549976,enp0s31f6,1,100,52.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,116.3879879884113,125.15694598753818,0.14947087498511724,2.4154493397594948e-06,0.0,0.0,,,,,0,0,1.2515953743975426e-06,52.85,0.0,0.0
1772387293.6881857,enp0s31f6,1,100,52.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,1.001276299518034e-06,52.85,0.0,0.0
1772387353.8419178,enp0s31f6,1,100,53.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,116.50149973817794,116.50149973817794,0.1329925796097922,2.330029994763559e-06,0.0,0.0,,,,,0,0,1.2227352487256215e-06,52.99285714285715,1.0,0.0016666666666666668
1772387414.0544918,enp0s31f6,1,100,53.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,1.0480587846219612e-06,53.1,1.0,0.0016666666666666668
1772387474.29883,enp0s31f6,1,100,53.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,116.32628394267287,125.09059300684685,0.1493916317756929,2.4141687694951973e-06,0.0,0.0,,,,,0,0,1.2188225327311157e-06,53.18333333333334,1.0,0.0016666666666666668
1772387534.477743,enp0s31f6,1,100,53.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0,0,1.083397806872103e-06,53.25,1.0,0.0016666666666666668
1772387594.648924,enp0s31f6,1,100,53.85,0,,,0,,0.0,0.0,0.0,,,,,,,,0.0,0.0,0.0,116.4677152752098,116.4677152752098,0.13295401287124406,2.3293543055041958e-06,0.0,0.0,,,,,0,0,1.2079934567353122e-06,53.35,1.0,0.0016666666666666668
